Product Status,Instrument Status,Instrument,ISIN,Product ID,Instrument ID,WKN,Mnemonic,MIC Code,CCP eligible Code,Trading Model Type,Product Assignment Group,Product Assignment Group Description,Designated Sponsor Member ID,Designated Sponsor,Price Range Value,Price Range Percentage,Minimum Quote Size,Instrument Type,Tick Size 1,Upper Price Limit Max,Tick Size 2,Upper Price Limit 2,Tick Size 3,Upper Price Limit 3,Tick Size 4,Upper Price Limit 4,Tick Size 5,Upper Price Limit 5,Tick Size 6,Upper Price Limit 6,Tick Size 7,Upper Price Limit 7,Tick Size 8,Upper Price Limit 8,Tick Size 9,Upper Price Limit 9,Tick Size 10,Upper Price Limit 10,Tick Size 11,Upper Price Limit 11,Tick Size 12,Upper Price Limit 12,Tick Size 13,Upper Price Limit 13,Tick Size 14,Upper Price Limit 14,Tick Size 15,Upper Price Limit 15,Tick Size 16,Upper Price Limit 16,Tick Size 17,Upper Price Limit 17,Tick Size 18,Upper Price Limit 18,Tick Size 19,Upper Price Limit 19,Tick Size 20,Upper Price Limit 20,Number of Decimal Digits,Unit of Quotation,Market Segment,Market Segment Supplement,Clearing Location,Primary Market MIC Code,Reporting Market,Settlement Period,Settlement Currency,Closed Book Indicator,Market Imbalance Indicator,CUM/EX Indicator,Minimum Iceberg Total Volume,Minimum Iceberg Display Volume,EMDI Incremental A - Unnetted,EMDI Incremental A - Unnetted Port,EMDI Incremental B - Unnetted,EMDI Incremental B - Unnetted Port,EMDI Snapshot A - Unnetted,EMDI Snapshot A - Unnetted Port,EMDI Snapshot B - Unnetted,EMDI Snapshot B - Unnetted Port,EMDI Market Depth - Unnetted,EMDI Snapshot Recovery Time Interval - Unnetted,MDI Address A - Netted,MDI Port A - Netted,MDI Address B - Netted,MDI Port B - Netted,MDI Market Depth - Netted,MDI Market Depth Time Interval - Netted,MDI Recovery Time Interval - Netted,EOBI Incremental A,EOBI Incremental Port A,EOBI Incremental B,EOBI Incremental Port B,EOBI Snapshot A,EOBI Snapshot Port A,EOBI Snapshot B,EOBI Snapshot Port B,Market Maker Member ID,Market Maker,Regulatory Liquid Instrument,Pre-trade LIS Value,BEST eligible,Partition ID,Multi CCP-eligible,Tick Size Band,Security Sub Type,Issuer Mnemonic,Issue Date,Underlying,Maturity Date,Flat Indicator,Coupon Rate,Previous Coupon Payment Date,Next Coupon Payment Date,Pool Factor,Indexation Coefficient,Accrued Interest Calculation Method,Country Of Issue,Minimum Tradable Unit,In-Subscription,Strike Price,Minimum Order Quantity,Off-Book Reporting Market,Instrument Auction Type,Specialist Member ID,Specialist,Liquidity Provider User Group,Specialist User Group,Quoting Period Start,Quoting Period End,Currency,Warrant Type,First Trading Date,Last Trading Date,Deposit Type,Single Sided Quote Support,Liquidity Class,Cover Indicator,VolatilityCorridorOpeningAuction,VolatilityCorridorIntradayAuction,VolatilityCorridorClosingAuction,VolatilityCorridorContinuous
Active,Active,CUREVAC N.V.   O.N.,NL0015436031,279718,5550038,000A2P71U,5CV,XETR,Y,Continuous,LUX0,BELGIEN NIEDERLANDE LUXEMBURG,ALPFR#,ALPHA WERTPAPIERHANDELS GMBH#,,2,310,CS,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0002,2,0.0005,5,0.001,10,0.002,20,0.005,50,0.01,100,0.02,200,0.05,500,0.1,1000,0.2,2000,0.5,5000,1,10000,2,20000,5,50000,10,9999999999.9999,,,4,Shares,3,,BOCCP,XNMS,XETB,2,EUR,1,1,,10000,0.01,224.0.160.13,59001,224.0.162.13,59001,224.0.160.12,59000,224.0.162.12,59000,10,120000,224.0.161.22,59000,224.0.163.22,59000,10,500,15000,224.0.160.161,59001,224.0.162.161,59001,224.0.160.160,59000,224.0.162.160,59000,BALFR,BAADER BANK AG,N,15000,,56,Y,ESMA_LB6,,,,,,,,,,,,,,,N,,1,XETV,,,,,,,,EUR,,2020-08-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,4,,,,,
Active,Active,WITR COM.SEC.DZ06/UN.BULL,DE000A0KRJZ9,54100,2506193,000A0KRJZ,OD7H,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,2.5,8000,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,WITR COM.SEC.DZ06/UN.SLVR,DE000A0KRJ51,54100,2506194,000A0KRJ5,OD7N,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,1.5,4700,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM#BALFR,DRW Europe B.V.#BAADER BANK AG,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,WITR COM.SEC.DZ06/UN.IDX,DE000A0KRKK9,54100,2506195,000A0KRKK,OD73,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#NEDAM#,OPTIVER V.O.F.#FLOW TRADERS B.V.#,,5,7600,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2015-05-28,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,GOLD BULL.SECS 04/UND. ZO,DE000A0LP781,54100,2506196,000A0LP78,GG9B,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,1,1000,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,WITR MET.SEC.DZ07/UN.XPT,DE000A0N62D7,54100,2506197,000A0N62D,VZLA,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,3,900,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR#MSTDU,BAADER BANK AG#FINOVESTA GMBH,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,WITR MET.SEC.DZ07/UN.XPD,DE000A0N62E5,54100,2506198,000A0N62E,VZLB,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,5,1800,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,WITR MET.SEC.DZ07/UN.XAG,DE000A0N62F2,54100,2506199,000A0N62F,VZLC,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,3,5500,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM#BALFR#MSTDU,DRW Europe B.V.#BAADER BANK AG#FINOVESTA GMBH,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,WITR MET.SEC.DZ07/UN.XAU,DE000A0N62G0,54100,2506200,000A0N62G,VZLD,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,2,1000,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM#BALFR#MSTDU,DRW Europe B.V.#BAADER BANK AG#FINOVESTA GMBH,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,WITR MET.SEC.DZ07/UN.BSKT,DE000A0N62H8,54100,2506201,000A0N62H,VZLE,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,VFIDB#NEDAM#,VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,5,1300,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,DT.BOERSE COM. XETRA-GOLD,DE000A0S9GB0,54100,2506202,000A0S9GB,4GLD,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,SOGFR#OPXAM#VFIDB#DBKFR#BALFR#NEDAM#,SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#DEUTSCHE BANK AG#BAADER BANK AG#FLOW TRADERS B.V.#,,2,6000,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM#MSTDU,DRW Europe B.V.#FINOVESTA GMBH,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-02-25,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,WITR COM.SEC.DZ08/UN.IDX,DE000A0V9X09,54100,2506203,000A0V9X0,9GA9,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,1.5,3500,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-06-04,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,WITR COM.SEC.DZ08/UN.IDX,DE000A0V9X66,54100,2506204,000A0V9X6,4RTF,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#NEDAM#,OPTIVER V.O.F.#FLOW TRADERS B.V.#,,1.5,2700,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM,DRW Europe B.V.,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-06-04,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,WITR COM.SEC.DZ08/UN.IDX,DE000A0V9YZ7,54100,2506205,000A0V9YZ,4RT8,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,3,1900,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,Y,60000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-06-12,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,5,11,17,23
Active,Active,WITR COM.SEC.DZ08/UN.IDX,DE000A0V9Y57,54100,2506206,000A0V9Y5,4RUE,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,3,2200,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM,DRW Europe B.V.,Y,60000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2008-06-12,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,5,11,17,23
Active,Active,WITR COM.SEC.DZ08/UN.IDX,DE000A0V9ZC3,54100,2506207,000A0V9ZC,4RUM,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#NEDAM#,OPTIVER V.O.F.#FLOW TRADERS B.V.#,,5,6000,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,,,Y,60000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2015-05-28,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,5,11,17,23
Active,Active,WITR MET.SEC.DZ09/UN.XAU,DE000A1DCTL3,54100,2506208,000A1DCTL,GZUR,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#VFIDB#NEDAM#,OPTIVER V.O.F.#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#,,1.5,700,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XFRA,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR#MSTDU,BAADER BANK AG#FINOVESTA GMBH,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2010-01-20,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,XTR P GOLD EUR H60,DE000A1EK0G3,54100,2506209,000A1EK0G,XAD1,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#NEDAM#,OPTIVER V.O.F.#FLOW TRADERS B.V.#,,1,550,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM#BALFR#MSTDU,DRW Europe B.V.#BAADER BANK AG#FINOVESTA GMBH,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2010-07-26,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,2,8,14,20
Active,Active,XTR P PLATINUM EUR H60,DE000A1EK0H1,54100,2506210,000A1EK0H,XAD3,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#NEDAM#,OPTIVER V.O.F.#FLOW TRADERS B.V.#,,5,750,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,BALFR,BAADER BANK AG,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2010-08-16,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
Active,Active,XTR P SILVER EUR H60,DE000A1EK0J7,54100,2506211,000A1EK0J,XAD2,XETR,Y,Continuous,ETC1,EXCHANGE TRADED COMMODITIES,OPXAM#NEDAM#,OPTIVER V.O.F.#FLOW TRADERS B.V.#,,5,450,ETC,0.0001,0.1,0.0001,0.2,0.0001,0.5,0.0001,1,0.0001,2,0.0002,5,0.0005,10,0.001,20,0.002,50,0.005,100,0.01,200,0.02,500,0.05,1000,0.1,2000,0.2,5000,0.5,10000,1,20000,2,50000,5,9999999999.9999,,,4,Shares,46,DEZ,BOCCP,XETR,XETA,2,EUR,1,1,,10000,0.01,224.0.160.5,59001,224.0.162.5,59001,224.0.160.4,59000,224.0.162.4,59000,10,120000,224.0.161.18,59000,224.0.163.18,59000,10,500,15000,224.0.160.145,59001,224.0.162.145,59001,224.0.160.144,59000,224.0.162.144,59000,DRWAM#BALFR#MSTDU,DRW Europe B.V.#BAADER BANK AG#FINOVESTA GMBH,N,900000,,57,N,XETRA_LB7,,,,,,,,,,,,,,,,,1,XETU,,,,,,,,EUR,,2010-07-26,,GIROSAMMELVERWAHRUNG,SSQ_ON_ENTRY_ALLOWED,,,4,10,16,22
